"diff","lwr","upr","p adj","comparison"
2.33319039450542,-5.5127613553369,10.1791421443477,0.999994498060077,"Gambling Offenses-Extortion/Blackmail"
1.78055881554813,0.749468869212483,2.81164876188377,9.23961135379514e-08,"Homicide Offenses-Extortion/Blackmail"
-3.59687953558019,-5.43991293108462,-1.75384614007576,3.48000295247175e-10,"Human Trafficking-Extortion/Blackmail"
1.15069881202243,-0.0831437198518659,2.38454134389673,0.107613876027114,"Kidnapping/Abduction-Extortion/Blackmail"
-0.214670102304478,-0.943378372239615,0.514038167630659,0.999995378647622,"Larceny/Theft Offenses-Extortion/Blackmail"
-0.0346045039721776,-0.76736369394099,0.698154685996635,1,"Motor Vehicle Theft-Extortion/Blackmail"
-0.240776333425329,-1.17662445002782,0.695071783177165,0.999999651479428,"Pornography/Obscene Material-Extortion/Blackmail"
-2.60342061353525,-3.89552159536056,-1.31131963170994,6.43068931438506e-11,"Prostitution Offenses-Extortion/Blackmail"
0.984674154765528,0.232064346801033,1.73728396273002,0.000495782615991702,"Robbery-Extortion/Blackmail"
-1.20396435215371,-1.98640266665423,-0.421526037653193,5.91895239843154e-06,"Sex Offenses-Extortion/Blackmail"
-1.45841799710348,-3.45104677717105,0.534210782964094,0.546768978628368,"Sex Offenses, Non-forcible-Extortion/Blackmail"
0.786312023712641,-0.0426016111088037,1.61522565853409,0.0905345418891577,"Stolen Property Offenses-Extortion/Blackmail"
1.05687956840749,0.301901288428081,1.8118578483869,9.35265742918467e-05,"Weapon Law Violations-Extortion/Blackmail"
2.81356167244189,-4.99951304853345,10.6266363934172,0.999839890762857,"Gambling Offenses-Fraud Offenses"
2.2609300934846,1.52044092264922,3.00141926431998,9.59232693276135e-14,"Homicide Offenses-Fraud Offenses"
-3.11650825764372,-4.81413890994552,-1.41887760534192,6.70687372306134e-09,"Human Trafficking-Fraud Offenses"
1.6310700899589,0.627304615282669,2.63483556463513,9.3302356962699e-07,"Kidnapping/Abduction-Fraud Offenses"
0.265701175631992,0.138447580940572,0.392954770323413,8.67272920146434e-12,"Larceny/Theft Offenses-Fraud Offenses"
0.445766773964293,0.297059796408503,0.594473751520082,2.26263452418607e-13,"Motor Vehicle Theft-Fraud Offenses"
0.239594944511142,-0.361229016427886,0.840418905450169,0.999179411191178,"Pornography/Obscene Material-Fraud Offenses"
-2.12304933559878,-3.19762026481842,-1.04847840637914,1.8392254386157e-10,"Prostitution Offenses-Fraud Offenses"
1.465045432702,1.23789073269695,1.69220013270705,0,"Robbery-Fraud Offenses"
-0.723593074217241,-1.03566269896217,-0.411523449472312,2.44471110022459e-13,"Sex Offenses-Fraud Offenses"
-0.978046719167006,-2.83701072899711,0.880917290663094,0.966935952633788,"Sex Offenses, Non-forcible-Fraud Offenses"
1.26668330164911,0.851622404089575,1.68174419920865,1.01252339845814e-13,"Stolen Property Offenses-Fraud Offenses"
1.53725084634396,1.3023680288994,1.77213366378852,0,"Weapon Law Violations-Fraud Offenses"
-0.552631578957289,-8.39906610213332,7.29380294421874,1,"Homicide Offenses-Gambling Offenses"
-5.93006993008561,-13.9238275162274,2.06368765605615,0.517562402770036,"Human Trafficking-Gambling Offenses"
-1.18249158248299,-9.05813477161467,6.69315160664869,0.999999999995549,"Kidnapping/Abduction-Gambling Offenses"
-2.54786049680989,-10.360312352132,5.26459135851223,0.999970778262082,"Larceny/Theft Offenses-Gambling Offenses"
-2.36779489847759,-10.1806256453668,5.44503584841165,0.999992199836368,"Motor Vehicle Theft-Gambling Offenses"
-2.57396672793075,-10.4084545826921,5.26052112683058,0.999966719046649,"Pornography/Obscene Material-Gambling Offenses"
-4.93661100804067,-12.8215912360621,2.94836921998072,0.829208897690161,"Prostitution Offenses-Gambling Offenses"
-1.34851623973989,-9.16323375044356,6.46620127096378,0.999999999906823,"Robbery-Gambling Offenses"
-3.53715474665913,-11.3548013212398,4.28049182792153,0.994872277945828,"Sex Offenses-Gambling Offenses"
-3.79160839160889,-11.8211761075079,4.23795932429013,0.990968539287087,"Sex Offenses, Non-forcible-Gambling Offenses"
-1.54687837079278,-9.36931316202288,6.27555642043733,0.999999998331021,"Stolen Property Offenses-Gambling Offenses"
